at,elapsed_s,pswpin,pswpout,pswpin_d,pswpout_d,pgmajfault_d,pgscan_d,mem_available_kb,swap_free_kb,dirty_kb,cached_kb,psi_mem_some_avg10,psi_mem_full_avg10,target
2026-09-19T18:23:58-04:00,23,764536,1250156,0,0,0,0,13677720,37257884,33464,11886548,0.00,0.00,1
2026-09-19T18:23:58-04:00,23,764536,1250156,0,0,10,0,13677356,37257884,40028,11900160,0.00,0.00,1
2026-09-19T18:23:59-04:00,24,764536,1250156,0,0,0,0,13666524,37257884,45024,11909520,0.00,0.00,1
2026-09-19T18:23:59-04:00,24,764536,1250156,0,0,34,0,13660688,37257884,48420,11919924,0.00,0.00,1
2026-09-19T18:24:00-04:00,25,764540,1250156,4,0,42,0,13644916,37257884,52980,11933716,0.00,0.00,1
2026-09-19T18:24:00-04:00,25,764540,1250156,0,0,0,0,13648940,37257884,52988,11937900,0.00,0.00,1
2026-09-19T18:24:01-04:00,26,764540,1250156,0,0,20,0,13631852,37257884,55000,11947092,0.00,0.00,1
2026-09-19T18:24:01-04:00,26,764540,1250156,0,0,27,0,13623396,37257884,56056,11988440,0.00,0.00,1
2026-09-19T18:24:02-04:00,27,764540,1250156,0,0,45,0,13620840,37257884,57960,11996744,0.00,0.00,1
2026-09-19T18:24:02-04:00,27,764540,1250156,0,0,26,0,13602756,37257884,65808,12011536,0.00,0.00,1
2026-09-19T18:24:03-04:00,28,764546,1250156,6,0,78,0,13593740,37257884,70476,12032336,0.00,0.00,1
2026-09-19T18:24:03-04:00,28,764546,1250156,0,0,90,0,13568128,37257884,77132,12055984,0.00,0.00,1
2026-09-19T18:24:04-04:00,29,764549,1250156,3,0,44,0,13541204,37257892,82572,12073440,0.00,0.00,1
2026-09-19T18:24:05-04:00,30,764549,1250156,0,0,423,0,13513488,37257892,86956,12125948,0.00,0.00,1
2026-09-19T18:24:05-04:00,30,764549,1250156,0,0,17,0,13515840,37257892,91356,12137296,0.00,0.00,1
2026-09-19T18:24:06-04:00,31,764549,1250156,0,0,77,0,13478484,37257892,97692,12158388,0.00,0.00,1
2026-09-19T18:24:06-04:00,31,764549,1250156,0,0,14,0,13476132,37257936,107884,12180756,0.00,0.00,1
2026-09-19T18:24:07-04:00,32,764549,1250156,0,0,0,0,13476176,37257936,111736,12188828,0.00,0.00,1
2026-09-19T18:24:07-04:00,32,764549,1250156,0,0,158,0,13471880,37257936,115372,12215672,0.00,0.00,1
2026-09-19T18:24:08-04:00,33,764549,1250156,0,0,8,0,13458732,37257936,119336,12221384,0.00,0.00,1
2026-09-19T18:24:08-04:00,33,764549,1250156,0,0,170,0,13435788,37257936,122576,12245304,0.00,0.00,1
2026-09-19T18:24:09-04:00,34,764549,1250156,0,0,24,0,13420068,37257936,125720,12257388,0.00,0.00,1
2026-09-19T18:24:09-04:00,34,764549,1250156,0,0,196,0,13413468,37257936,130640,12277444,0.00,0.00,1
2026-09-19T18:24:10-04:00,35,764552,1250156,3,0,22,0,13251752,37257936,131452,12279960,0.00,0.00,1
2026-09-19T18:24:10-04:00,35,764552,1250156,0,0,0,0,13165684,37257936,131452,12279960,0.00,0.00,1
2026-09-19T18:24:11-04:00,36,764552,1250156,0,0,0,0,13125492,37257936,131452,12279960,0.00,0.00,1
2026-09-19T18:24:11-04:00,36,764552,1250156,0,0,0,0,13075252,37257936,131452,12279956,0.00,0.00,1
2026-09-19T18:24:12-04:00,37,764552,1250156,0,0,0,0,13051276,37257936,131452,12279960,0.00,0.00,1
2026-09-19T18:24:12-04:00,37,764552,1250156,0,0,0,0,13038548,37257936,131452,12279960,0.00,0.00,1
2026-09-19T18:24:13-04:00,38,764552,1250156,0,0,0,0,13003836,37257936,133644,12279960,0.00,0.00,1
2026-09-19T18:24:13-04:00,38,764552,1250156,0,0,0,0,12948432,37257936,133648,12279960,0.00,0.00,1
2026-09-19T18:24:14-04:00,39,764552,1250156,0,0,0,0,12911612,37257936,133640,12279960,0.00,0.00,1
2026-09-19T18:24:14-04:00,39,764552,1250156,0,0,0,0,12890632,37257936,133640,12279960,0.00,0.00,1
2026-09-19T18:24:15-04:00,40,764552,1250156,0,0,0,0,12857576,37257940,136236,12285116,0.00,0.00,1
2026-09-19T18:24:15-04:00,40,764552,1250156,0,0,181,0,12793144,37257940,138052,12316612,0.00,0.00,1
2026-09-19T18:24:16-04:00,41,764558,1250156,6,0,58,0,12641784,37257940,138052,12319988,0.00,0.00,1
2026-09-19T18:24:16-04:00,41,764558,1250156,0,0,8,0,12567464,37257940,137916,12320636,0.00,0.00,1
2026-09-19T18:24:17-04:00,42,764558,1250156,0,0,103,0,12549684,37257940,138124,12327664,0.00,0.00,1
2026-09-19T18:24:17-04:00,42,764558,1250156,0,0,606,0,12748948,37257940,137980,12400544,0.00,0.00,1
2026-09-19T18:24:18-04:00,43,764591,1250156,33,0,19,0,12578540,37257940,131656,12400544,0.00,0.00,1
2026-09-19T18:24:18-04:00,43,764592,1250159,1,3,1,53314,12521316,37257928,131656,12297704,0.00,0.00,1
2026-09-19T18:24:19-04:00,44,764592,1250159,0,0,5,0,12550612,37257928,131728,12298016,0.00,0.00,1
2026-09-19T18:24:19-04:00,44,764592,1250159,0,0,0,0,12755064,37257928,131740,12298052,0.00,0.00,1
2026-09-19T18:24:20-04:00,45,764592,1250159,0,0,1,0,12748452,37257928,132788,12300080,0.00,0.00,1
2026-09-19T18:24:20-04:00,45,764592,1250159,0,0,1,0,12743420,37257928,132788,12300240,0.00,0.00,1
2026-09-19T18:24:21-04:00,46,764592,1250159,0,0,297,0,12844644,37257928,132788,12316608,0.00,0.00,1
2026-09-19T18:24:22-04:00,47,764592,1250159,0,0,12,0,13217372,37257928,132872,12330124,0.00,0.00,1
2026-09-19T18:24:22-04:00,47,764592,1250159,0,0,40,0,13140764,37257928,132872,12332276,0.00,0.00,1
2026-09-19T18:24:23-04:00,48,764592,1250159,0,0,9,0,13018332,37257928,134524,12335800,0.00,0.00,1
2026-09-19T18:24:23-04:00,48,764592,1250159,0,0,7,0,12888256,37257928,9372,12336224,0.00,0.00,1
2026-09-19T18:24:24-04:00,49,764592,1250159,0,0,0,0,12868616,37257928,8292,12336224,0.00,0.00,1
2026-09-19T18:24:24-04:00,49,764592,1250159,0,0,0,0,12822936,37257928,8316,12336224,0.00,0.00,1
2026-09-19T18:24:25-04:00,50,764592,1250159,0,0,0,0,12775296,37257928,8316,12336224,0.00,0.00,1
2026-09-19T18:24:25-04:00,50,764592,1250159,0,0,0,0,12749848,37257928,8316,12336224,0.00,0.00,1
2026-09-19T18:24:26-04:00,51,764592,1250159,0,0,0,0,12731732,37257928,8316,12336224,0.00,0.00,1
2026-09-19T18:24:26-04:00,51,764593,1250159,1,0,4,0,12669828,37257928,8316,12336224,0.00,0.00,1
2026-09-19T18:24:27-04:00,52,764593,1250159,0,0,0,0,12602200,37257928,8316,12336224,0.00,0.00,1
2026-09-19T18:24:27-04:00,52,764593,1250159,0,0,0,0,12569976,37257928,8316,12336224,0.00,0.00,1
2026-09-19T18:24:28-04:00,53,764594,1250159,1,0,1,0,12545004,37257928,8332,12336240,0.00,0.00,1
2026-09-19T18:24:28-04:00,53,764594,1250159,0,0,0,50726,12445920,37257928,2256,12234804,0.00,0.00,1
2026-09-19T18:24:29-04:00,54,764594,1250159,0,0,0,0,12445216,37257928,2260,12234808,0.00,0.00,1
2026-09-19T18:24:29-04:00,54,764594,1250159,0,0,0,0,12452944,37257928,2264,12234808,0.00,0.00,1
2026-09-19T18:24:30-04:00,55,764594,1250159,0,0,6,0,13071208,37257928,2936,12236140,0.00,0.00,1
2026-09-19T18:24:30-04:00,55,764594,1250159,0,0,1,0,13069444,37257928,3004,12236432,0.00,0.00,1
2026-09-19T18:24:31-04:00,56,764594,1250159,0,0,0,0,12853132,37257928,3004,12236432,0.00,0.00,1
2026-09-19T18:24:31-04:00,56,764594,1250159,0,0,0,0,12851888,37257928,3004,12236432,0.00,0.00,1
2026-09-19T18:24:32-04:00,57,764594,1250159,0,0,0,0,12770688,37257928,3004,12236432,0.00,0.00,1
2026-09-19T18:24:32-04:00,57,764594,1250159,0,0,10,0,12566912,37257928,3004,12236908,0.00,0.00,1
2026-09-19T18:24:33-04:00,58,764594,1250159,0,0,0,0,12484108,37257928,3004,12236920,0.00,0.00,1
2026-09-19T18:24:33-04:00,58,764594,1250159,0,0,0,0,12409420,37257928,3324,12237012,0.00,0.00,1
2026-09-19T18:24:34-04:00,59,764594,1250159,0,0,0,50864,12368112,37257928,3324,12139764,0.00,0.00,1
2026-09-19T18:24:34-04:00,59,764594,1250159,0,0,1,0,12345016,37257928,3560,12140436,0.00,0.00,1
2026-09-19T18:24:35-04:00,60,764594,1250159,0,0,0,0,12331088,37257928,3560,12140400,0.00,0.00,1
2026-09-19T18:24:35-04:00,60,764594,1250159,0,0,0,0,12289996,37257928,3560,12140608,0.00,0.00,1
2026-09-19T18:24:36-04:00,61,764594,1250170,0,11,0,101684,12247508,37257876,3560,11938200,0.00,0.00,1
2026-09-19T18:24:36-04:00,61,764594,1250170,0,0,0,0,12188636,37257876,3560,11938200,0.00,0.00,1
2026-09-19T18:24:37-04:00,62,764594,1250170,0,0,0,0,12165872,37257876,3560,11938200,0.00,0.00,1
2026-09-19T18:24:37-04:00,62,764597,1250170,3,0,20,0,12101696,37257876,3572,11939580,0.00,0.00,1
2026-09-19T18:24:38-04:00,63,764597,1250202,0,32,0,102696,11921816,37257804,3572,11739400,0.00,0.00,1
2026-09-19T18:24:38-04:00,63,764597,1250202,0,0,2,50762,11846196,37257804,3576,11644796,0.00,0.00,1
2026-09-19T18:24:39-04:00,64,764597,1250202,0,0,0,0,11803536,37257804,3652,11644796,0.00,0.00,1
2026-09-19T18:24:40-04:00,65,764597,1250202,0,0,1,50812,11767624,37257804,3640,11543480,0.00,0.00,1
2026-09-19T18:24:40-04:00,65,764597,1250202,0,0,0,0,11745936,37257804,3644,11543480,0.00,0.00,1
2026-09-19T18:24:41-04:00,66,764597,1250202,0,0,0,0,11731188,37257804,3644,11543492,0.00,0.00,1
2026-09-19T18:24:41-04:00,66,764597,1250217,0,15,0,51574,11671396,37257780,3644,11441744,0.00,0.00,1
2026-09-19T18:24:42-04:00,67,764597,1250217,0,0,0,50788,11624892,37257780,3644,11340808,0.00,0.00,1
2026-09-19T18:24:42-04:00,67,764597,1250217,0,0,10,0,11573196,37257780,3644,11341104,0.00,0.00,1
2026-09-19T18:24:43-04:00,68,764597,1250266,0,49,0,51510,11545624,37257744,3644,11239952,0.00,0.00,1
2026-09-19T18:24:43-04:00,68,764597,1250270,0,4,0,101796,11326796,37257736,5168,11042140,0.00,0.00,1
2026-09-19T18:24:44-04:00,69,764597,1250301,0,31,4,153830,10990576,37257660,5892,10746584,0.00,0.00,1
2026-09-19T18:24:44-04:00,69,764597,1250346,0,45,125,272440,10822704,37257476,6148,10226616,0.00,0.00,1
2026-09-19T18:24:45-04:00,70,764597,1250346,0,0,298,0,10777404,37257476,6204,10261660,0.00,0.00,1
2026-09-19T18:24:45-04:00,70,764597,1250346,0,0,0,0,10748532,37257476,6204,10261672,0.00,0.00,1
2026-09-19T18:24:46-04:00,71,764598,1250346,1,0,1,0,10734912,37257476,6208,10261672,0.00,0.00,1
2026-09-19T18:24:46-04:00,71,764598,1250346,0,0,0,0,10680540,37257476,6208,10261672,0.00,0.00,1
2026-09-19T18:24:47-04:00,72,764598,1250346,0,0,0,0,10622128,37257476,6208,10261672,0.00,0.00,1
2026-09-19T18:24:47-04:00,72,764598,1250346,0,0,0,0,10574076,37257476,6208,10261672,0.00,0.00,1
2026-09-19T18:24:48-04:00,73,764598,1250346,0,0,0,0,10549252,37257476,6208,10261672,0.00,0.00,1
2026-09-19T18:24:48-04:00,73,764598,1250346,0,0,0,0,10485960,37257476,6208,10262172,0.00,0.00,1
2026-09-19T18:24:49-04:00,74,764599,1250425,1,79,5,232176,10240168,37257292,6208,9804188,0.00,0.00,1
2026-09-19T18:24:49-04:00,74,764599,1250453,0,28,185,357784,10098564,37257180,6128,9099080,0.00,0.00,1
2026-09-19T18:24:50-04:00,75,764599,1250453,0,0,82,0,10096188,37257180,6140,9105360,0.00,0.00,1
2026-09-19T18:24:50-04:00,75,764599,1250495,0,42,726,493068,9162328,37257016,6164,8155828,0.00,0.00,1
2026-09-19T18:24:51-04:00,76,764599,1250495,0,0,42,112780,8862644,37257016,6260,7932948,0.00,0.00,1
2026-09-19T18:24:51-04:00,76,764599,1250495,0,0,113,84540,8377688,37257016,6260,7739100,0.00,0.00,1
2026-09-19T18:24:52-04:00,77,764599,1250495,0,0,125,180272,7696656,37257016,6268,7527420,0.00,0.00,1
2026-09-19T18:24:52-04:00,77,764599,1250518,0,23,2218,1023076,7582724,37256900,6276,7445804,0.00,0.00,1
2026-09-19T18:24:53-04:00,78,764599,1250669,0,151,2053,1000428,7678240,37256472,6276,7424396,0.00,0.00,1
2026-09-19T18:24:53-04:00,78,764608,1257180,9,6511,1532,903652,7740416,37227680,6276,7463908,0.00,0.00,1
2026-09-19T18:24:54-04:00,79,764641,1268712,33,11532,1592,786780,7739544,37168152,6276,7547992,0.00,0.00,1
2026-09-19T18:24:55-04:00,80,764698,1277024,57,8312,2529,982714,7764168,37137168,6376,7735500,0.00,0.00,1
2026-09-19T18:24:55-04:00,80,764719,1285539,21,8515,1960,897442,7846940,37093424,6380,7805408,1.26,1.26,1
2026-09-19T18:24:56-04:00,81,766435,1295185,1716,9646,3202,504639,8005324,37067688,8,7938628,1.26,1.26,1
2026-09-19T18:24:56-04:00,81,767732,1296614,1297,1429,3194,778445,7954788,37053760,56,7907568,1.26,1.26,1
2026-09-19T18:24:57-04:00,82,767902,1297902,170,1288,2165,919254,8032568,37045744,60,7485808,1.26,1.26,1
2026-09-19T18:24:57-04:00,82,768021,1297902,119,0,2176,444619,7921272,37045744,60,7821744,1.58,1.58,1
2026-09-19T18:24:58-04:00,83,768604,1299138,583,1236,2200,512082,8037896,37026932,8,7869000,1.58,1.58,1
2026-09-19T18:24:58-04:00,83,768649,1299143,45,5,1871,483747,7991028,37003896,12,7837488,1.58,1.58,1
2026-09-19T18:24:59-04:00,84,768672,1299422,23,279,2064,522542,8168008,36921824,16,7616428,1.58,1.58,1
2026-09-19T18:24:59-04:00,84,768684,1299689,12,267,4171,1393713,5521148,36921568,16,5277496,2.02,2.02,1
2026-09-19T18:25:00-04:00,85,769738,1300317,1054,628,3873,299713,6075644,36923084,164,5892920,2.02,2.02,1
2026-09-19T18:25:00-04:00,85,769892,1300324,154,7,1580,359167,7811240,36923772,328,5348816,2.02,2.02,1
2026-09-19T18:25:01-04:00,86,769918,1300324,26,0,2413,353421,5667484,36923772,328,5533520,3.28,3.10,1
2026-09-19T18:25:01-04:00,86,769928,1301464,10,1140,3902,760902,5621056,36915968,564,5314868,3.28,3.10,1
2026-09-19T18:25:02-04:00,87,769978,1319130,50,17666,729,401666,5271556,36858640,588,4914164,3.28,3.10,1
2026-09-19T18:25:02-04:00,87,770082,1319130,104,0,666,0,6583252,36858640,592,4987612,3.28,3.10,1
2026-09-19T18:25:03-04:00,88,773198,1319130,3116,0,3379,0,6584928,36858716,1104,5087544,3.95,3.81,1
2026-09-19T18:25:03-04:00,88,782054,1319130,8856,0,4663,0,6547848,36858716,1104,5091808,3.95,3.81,1
2026-09-19T18:25:04-04:00,89,782069,1319130,15,0,82,0,6557108,36858716,1104,5467292,3.95,3.81,1
2026-09-19T18:25:04-04:00,89,782069,1319130,0,0,0,0,6562240,36858716,1104,5979952,3.95,3.81,1
2026-09-19T18:25:05-04:00,90,782077,1319130,8,0,17,2523,6555096,36858716,1160,6352276,3.24,3.11,1
2026-09-19T18:25:06-04:00,91,782848,1319130,771,0,869,19391,6506804,36858716,1160,6329248,3.24,3.11,1
2026-09-19T18:25:06-04:00,91,782980,1319130,132,0,167,1921,6500452,36858716,1160,6324968,3.24,3.11,1
2026-09-19T18:25:07-04:00,92,782980,1319130,0,0,8,2698,6486784,36858716,1164,6315056,3.24,3.11,1
2026-09-19T18:25:07-04:00,92,784500,1319130,1520,0,825,2038,6471312,36862224,1204,6306624,2.65,2.55,1
2026-09-19T18:25:08-04:00,93,784504,1319130,4,0,4,1927,6453256,36862224,1204,6299160,2.65,2.55,1
2026-09-19T18:25:08-04:00,93,784535,1319130,31,0,20,401,6451132,36862224,1204,6297648,2.65,2.55,1
2026-09-19T18:25:09-04:00,94,784548,1319130,13,0,26,3126,6434508,36862224,1204,6285428,2.65,2.55,1
2026-09-19T18:25:09-04:00,94,825364,1321633,40816,2503,21488,28212,6403292,36873192,1204,6272616,2.35,2.27,1
2026-09-19T18:25:10-04:00,95,828746,1321633,3382,0,2290,3199,6403612,36895236,1204,6261896,2.35,2.27,1
2026-09-19T18:25:10-04:00,95,828816,1321633,70,0,41,2746,6377808,36901308,1204,6249452,2.35,2.27,1
2026-09-19T18:25:11-04:00,96,828816,1321633,0,0,0,3313,6359508,36901308,1204,6237656,2.35,2.27,1
2026-09-19T18:25:11-04:00,96,829252,1321633,436,0,533,2728,6374128,36901360,1552,6243588,1.92,1.86,1
2026-09-19T18:25:12-04:00,97,829289,1321633,37,0,39,1613,6358204,36901360,1552,6237756,1.92,1.86,1
2026-09-19T18:25:12-04:00,97,829298,1321633,9,0,12,1170,6346180,36901452,1552,6233400,1.92,1.86,1
2026-09-19T18:25:13-04:00,98,829298,1321633,0,0,0,2840,6352272,36901452,1568,6220172,1.92,1.86,1
2026-09-19T18:25:13-04:00,98,829312,1321633,14,0,9,2811,6329948,36901968,1568,6211092,1.57,1.52,1
2026-09-19T18:25:14-04:00,99,829330,1321673,18,40,11,70417,6155360,36901808,1568,6027908,1.57,1.52,1
2026-09-19T18:25:14-04:00,99,829338,1321673,8,0,117,0,6150872,36901808,1628,6034656,1.57,1.52,1
2026-09-19T18:25:15-04:00,100,829338,1321673,0,0,10,0,6119392,36901808,1628,6035916,1.29,1.24,1
2026-09-19T18:25:15-04:00,100,829339,1321673,1,0,34,0,6119240,36901808,1640,6038724,1.29,1.24,1
2026-09-19T18:25:16-04:00,101,829339,1321673,0,0,1,0,6119228,36901808,1640,6038740,1.29,1.24,1
2026-09-19T18:25:16-04:00,101,829339,1321673,0,0,0,0,6119312,36901808,1640,6038740,1.29,1.24,1
2026-09-19T18:25:17-04:00,102,829339,1321673,0,0,0,0,6119052,36901808,1640,6038740,1.05,1.02,1
2026-09-19T18:25:17-04:00,102,829340,1321673,1,0,1,0,6119068,36901808,1640,6038740,1.05,1.02,1
2026-09-19T18:25:18-04:00,103,829340,1321673,0,0,1,0,6119256,36901808,1640,6038868,1.05,1.02,1
2026-09-19T18:25:18-04:00,103,829369,1321673,29,0,15,0,6119560,36901808,1664,6038868,1.05,1.02,1
2026-09-19T18:25:19-04:00,104,829375,1321673,6,0,6,0,6119248,36901808,1664,6038868,0.86,0.83,1
2026-09-19T18:25:19-04:00,104,829375,1321673,0,0,0,745,6116324,36901808,1664,6036212,0.86,0.83,1
2026-09-19T18:25:20-04:00,105,829376,1321673,1,0,2,3014,6102876,36901808,1756,6024348,0.86,0.83,1
2026-09-19T18:25:21-04:00,105,829376,1321673,0,0,0,3108,6092084,36901808,1756,6011980,0.86,0.83,1
2026-09-19T18:25:21-04:00,106,829379,1321673,3,0,2,3444,6078780,36901808,1760,5998364,0.70,0.68,1
2026-09-19T18:25:22-04:00,107,829380,1321673,1,0,1,2985,6078500,36901808,1760,5986328,0.70,0.68,1
2026-09-19T18:25:22-04:00,107,829390,1321673,10,0,56,2246,6061544,36901808,1760,5980408,0.70,0.68,1
2026-09-19T18:25:23-04:00,108,829392,1321673,2,0,3,0,6061288,36901892,1760,5980036,0.70,0.68,1
2026-09-19T18:25:23-04:00,108,829392,1321673,0,0,0,3424,6047148,36901892,1760,5966636,0.57,0.56,1
2026-09-19T18:25:24-04:00,109,829392,1321673,0,0,0,2927,6035512,36901892,1760,5953560,0.57,0.56,1
2026-09-19T18:25:24-04:00,109,829392,1321673,0,0,0,3457,6019868,36901892,1764,5938260,0.57,0.56,1
2026-09-19T18:25:25-04:00,110,829392,1321673,0,0,0,3774,6007580,36901892,1764,5925848,0.57,0.56,1
2026-09-19T18:25:25-04:00,110,829394,1321673,2,0,2,3324,5994336,36901892,1764,5912700,0.47,0.45,1
2026-09-19T18:25:26-04:00,111,829396,1321673,2,0,4,1909,5987720,36901892,1764,5905216,0.47,0.45,1
2026-09-19T18:25:26-04:00,111,829716,1321673,320,0,166,1852,5980016,36901892,2296,5902724,0.47,0.45,1
2026-09-19T18:25:27-04:00,112,829716,1321673,0,0,3,11467,5938496,36901892,2020,5857300,0.47,0.45,1
2026-09-19T18:25:27-04:00,112,829718,1321673,2,0,3,0,5938936,36901892,2020,5857328,0.38,0.37,1
2026-09-19T18:25:28-04:00,113,829718,1321673,0,0,0,0,5938292,36901892,2020,5857328,0.38,0.37,1
2026-09-19T18:25:28-04:00,113,829738,1321673,20,0,12,0,5937632,36901892,1996,5857328,0.38,0.37,1
2026-09-19T18:25:29-04:00,114,829738,1321673,0,0,0,0,5936540,36901892,1984,5855992,0.38,0.37,1
2026-09-19T18:25:29-04:00,114,829741,1321673,3,0,5,363,5935532,36901892,2056,5856104,0.31,0.30,1
2026-09-19T18:25:30-04:00,115,829741,1321673,0,0,0,0,5936748,36901892,2056,5856096,0.31,0.30,1
2026-09-19T18:25:30-04:00,115,829741,1321673,0,0,0,0,5937228,36901892,1416,5856096,0.31,0.30,1
2026-09-19T18:25:31-04:00,116,829741,1321673,0,0,0,0,5937676,36901892,1332,5856104,0.25,0.25,1
2026-09-19T18:25:31-04:00,116,829741,1321673,0,0,0,0,5935808,36901892,1332,5856104,0.25,0.25,1
2026-09-19T18:25:32-04:00,117,829742,1321673,1,0,1,404,5934344,36901892,1332,5854560,0.25,0.25,1
2026-09-19T18:25:32-04:00,117,829742,1321673,0,0,0,0,5935488,36901892,1208,5854560,0.25,0.25,1
2026-09-19T18:25:33-04:00,118,829742,1321673,0,0,0,0,5935312,36901892,1208,5854560,0.21,0.20,1
2026-09-19T18:25:33-04:00,118,829746,1321673,4,0,1,0,5937212,36901892,1208,5854560,0.21,0.20,1
2026-09-19T18:25:34-04:00,119,829746,1321673,0,0,0,0,5937048,36901892,1208,5854560,0.21,0.20,1
