at,elapsed_s,pswpin,pswpout,pswpin_d,pswpout_d,pgmajfault_d,pgscan_d,mem_available_kb,swap_free_kb,dirty_kb,cached_kb,psi_mem_some_avg10,psi_mem_full_avg10,target
2026-09-19T18:59:13-04:00,11,857795,1339582,5,0,3,0,14006192,37127620,661772,8868176,0.01,0.01,0
2026-09-19T18:59:14-04:00,12,857799,1339582,4,0,4,0,13823860,37127620,661860,8868176,0.00,0.00,0
2026-09-19T18:59:14-04:00,12,857809,1339582,10,0,5,0,13306212,37127620,661880,8868176,0.00,0.00,0
2026-09-19T18:59:15-04:00,13,857822,1339582,13,0,11,0,13901544,37127820,661880,8868176,0.00,0.00,0
2026-09-19T18:59:15-04:00,13,857824,1339582,2,0,2,0,13814476,37127820,1088,8868536,0.00,0.00,0
2026-09-19T18:59:16-04:00,14,857828,1339582,4,0,4,0,13239280,37127820,1088,8868536,0.00,0.00,0
2026-09-19T18:59:16-04:00,14,857828,1339582,0,0,0,0,13901308,37127820,1092,8868536,0.00,0.00,0
2026-09-19T18:59:17-04:00,15,857828,1339582,0,0,2,0,13807556,37127820,1104,8868536,0.00,0.00,0
2026-09-19T18:59:17-04:00,15,857828,1339582,0,0,2,0,13514960,37127820,1120,8868628,0.00,0.00,0
2026-09-19T18:59:18-04:00,16,857829,1339582,1,0,2,0,13384260,37127820,1120,8869384,0.00,0.00,0
2026-09-19T18:59:18-04:00,16,857858,1339582,29,0,12,0,13108028,37127820,1128,8869512,0.00,0.00,0
2026-09-19T18:59:19-04:00,17,857861,1339582,3,0,3,0,12857560,37127820,1384,8869512,0.00,0.00,0
2026-09-19T18:59:20-04:00,18,857864,1339582,3,0,3,0,13842720,37127820,1400,8869512,0.00,0.00,0
2026-09-19T18:59:20-04:00,18,859092,1339582,1228,0,1472,0,14061000,37127956,536,8890536,0.00,0.00,1
2026-09-19T18:59:21-04:00,19,859609,1339582,517,0,1351,0,14070364,37127972,988,9019140,0.00,0.00,1
2026-09-19T18:59:21-04:00,19,859637,1339582,28,0,2541,0,13970808,37127984,1024,9268172,0.00,0.00,1
2026-09-19T18:59:22-04:00,20,859696,1339582,59,0,1591,0,13937220,37127992,1024,9419588,0.00,0.00,1
2026-09-19T18:59:22-04:00,20,859746,1339582,50,0,116,0,13871404,37127992,1100,9444376,0.00,0.00,1
2026-09-19T18:59:23-04:00,21,859748,1339582,2,0,517,0,13852004,37127992,2000,9509092,0.00,0.00,1
2026-09-19T18:59:23-04:00,21,859754,1339582,6,0,26,0,13834044,37127992,8368,9522808,0.00,0.00,1
2026-09-19T18:59:24-04:00,22,859764,1339582,10,0,9,0,13822632,37128064,14876,9534272,0.00,0.00,1
2026-09-19T18:59:24-04:00,22,859764,1339582,0,0,477,0,13813448,37128064,19096,9606252,0.00,0.00,1
2026-09-19T18:59:25-04:00,23,859764,1339582,0,0,159,0,13790788,37128064,23772,9628872,0.00,0.00,1
2026-09-19T18:59:25-04:00,23,859764,1339582,0,0,1,0,13773404,37128064,27764,9636796,0.00,0.00,1
2026-09-19T18:59:26-04:00,24,859764,1339582,0,0,2,0,13738560,37128064,33268,9644744,0.00,0.00,1
2026-09-19T18:59:26-04:00,24,859764,1339582,0,0,10,0,13734284,37128064,38332,9655772,0.00,0.00,1
2026-09-19T18:59:27-04:00,25,859764,1339582,0,0,0,0,13720784,37128064,44224,9666960,0.00,0.00,1
2026-09-19T18:59:27-04:00,25,859764,1339582,0,0,25,0,13714928,37128064,47504,9676496,0.00,0.00,1
2026-09-19T18:59:28-04:00,26,859764,1339582,0,0,45,0,13705756,37128064,51592,9688412,0.00,0.00,1
2026-09-19T18:59:28-04:00,26,859764,1339582,0,0,0,0,13699376,37128064,52964,9695128,0.00,0.00,1
2026-09-19T18:59:29-04:00,27,859764,1339582,0,0,11,0,13695864,37128064,53288,9700988,0.00,0.00,1
2026-09-19T18:59:29-04:00,27,859764,1339582,0,0,9,0,13679244,37128064,55144,9735680,0.00,0.00,1
2026-09-19T18:59:30-04:00,28,859764,1339582,0,0,35,0,13675492,37128064,56336,9746968,0.00,0.00,1
2026-09-19T18:59:30-04:00,28,859764,1339582,0,0,63,0,13665764,37128064,61936,9765696,0.00,0.00,1
2026-09-19T18:59:31-04:00,29,859764,1339582,0,0,57,0,13649224,37128064,68536,9782096,0.00,0.00,1
2026-09-19T18:59:31-04:00,29,859764,1339582,0,0,107,0,13628620,37128064,74592,9808844,0.00,0.00,1
2026-09-19T18:59:32-04:00,30,859764,1339582,0,0,22,0,13596376,37128064,80968,9824692,0.00,0.00,1
2026-09-19T18:59:32-04:00,30,859764,1339582,0,0,436,0,13595624,37128064,84596,9878172,0.00,0.00,1
2026-09-19T18:59:33-04:00,31,859764,1339582,0,0,15,0,13581780,37128064,88920,9888668,0.00,0.00,1
2026-09-19T18:59:33-04:00,31,859764,1339582,0,0,71,0,13578860,37128064,95036,9910248,0.00,0.00,1
2026-09-19T18:59:34-04:00,32,859783,1339582,19,0,34,0,13550576,37128064,104976,9930612,0.00,0.00,1
2026-09-19T18:59:34-04:00,32,859783,1339582,0,0,14,0,13546212,37128064,110372,9943332,0.00,0.00,1
2026-09-19T18:59:35-04:00,33,859783,1339582,0,0,21,0,13533880,37128064,113324,9950712,0.00,0.00,1
2026-09-19T18:59:35-04:00,33,859783,1339582,0,0,137,0,13528636,37128064,115472,9973568,0.00,0.00,1
2026-09-19T18:59:36-04:00,34,859783,1339582,0,0,15,0,13508904,37128064,120712,9981608,0.00,0.00,1
2026-09-19T18:59:36-04:00,34,859783,1339582,0,0,164,0,13483212,37128064,124696,10007388,0.00,0.00,1
2026-09-19T18:59:37-04:00,35,859783,1339582,0,0,212,0,13460844,37128064,127744,10029244,0.00,0.00,1
2026-09-19T18:59:38-04:00,36,859786,1339582,3,0,28,0,13436188,37128064,131492,10037664,0.00,0.00,1
2026-09-19T18:59:38-04:00,36,859786,1339582,0,0,0,0,13282724,37128064,131492,10037664,0.00,0.00,1
2026-09-19T18:59:39-04:00,37,859786,1339582,0,0,0,0,13198736,37128064,131492,10037664,0.00,0.00,1
2026-09-19T18:59:39-04:00,37,859786,1339582,0,0,0,0,13150088,37128064,131492,10037664,0.00,0.00,1
2026-09-19T18:59:40-04:00,38,859786,1339582,0,0,0,0,13113992,37128064,131492,10037664,0.00,0.00,1
2026-09-19T18:59:40-04:00,38,859786,1339582,0,0,0,0,13093824,37128064,131492,10037664,0.00,0.00,1
2026-09-19T18:59:41-04:00,39,859786,1339582,0,0,0,0,13081972,37128064,131492,10037664,0.00,0.00,1
2026-09-19T18:59:41-04:00,39,859786,1339582,0,0,0,0,13024640,37128064,133592,10037664,0.00,0.00,1
2026-09-19T18:59:42-04:00,40,859786,1339582,0,0,0,0,12978916,37128064,133592,10037664,0.00,0.00,1
2026-09-19T18:59:42-04:00,40,859786,1339582,0,0,0,0,12925448,37128064,133592,10037664,0.00,0.00,1
2026-09-19T18:59:43-04:00,41,859786,1339582,0,0,0,0,12905288,37128064,133592,10037664,0.00,0.00,1
2026-09-19T18:59:43-04:00,41,859786,1339582,0,0,2,0,12883232,37128064,137956,10046172,0.00,0.00,1
2026-09-19T18:59:44-04:00,42,859786,1339582,0,0,217,0,12763192,37128064,138004,10077028,0.00,0.00,1
2026-09-19T18:59:44-04:00,42,859786,1339582,0,0,15,0,12603516,37128064,137704,10077740,0.00,0.00,1
2026-09-19T18:59:45-04:00,43,859786,1339582,0,0,87,0,12575800,37128064,137720,10084436,0.00,0.00,1
2026-09-19T18:59:45-04:00,43,859786,1339582,0,0,116,0,12784636,37128064,137804,10094696,0.00,0.00,1
2026-09-19T18:59:46-04:00,44,859786,1339582,0,0,513,0,12659716,37128064,137804,10157896,0.00,0.00,1
2026-09-19T18:59:46-04:00,44,859786,1339582,0,0,0,0,12491028,37128064,129444,10157896,0.00,0.00,1
2026-09-19T18:59:47-04:00,45,859786,1339582,0,0,5,0,12583932,37128064,131176,10158392,0.00,0.00,1
2026-09-19T18:59:47-04:00,45,859786,1339582,0,0,0,0,12415892,37128064,131128,10158556,0.00,0.00,1
2026-09-19T18:59:48-04:00,46,859786,1339582,0,0,1,0,12542344,37128064,131648,10160432,0.00,0.00,1
2026-09-19T18:59:48-04:00,46,859786,1339582,0,0,0,0,12542724,37128064,131648,10160432,0.00,0.00,1
2026-09-19T18:59:49-04:00,47,859786,1339582,0,0,1,0,12543948,37128064,131648,10160756,0.00,0.00,1
2026-09-19T18:59:49-04:00,47,859786,1339582,0,0,306,0,13231700,37128064,131684,10177864,0.00,0.00,1
2026-09-19T18:59:50-04:00,48,859786,1339582,0,0,43,0,13047932,37128064,131768,10192536,0.00,0.00,1
2026-09-19T18:59:50-04:00,48,859786,1339582,0,0,9,0,12921400,37128064,131768,10193116,0.00,0.00,1
2026-09-19T18:59:51-04:00,49,859786,1339582,0,0,0,0,12835564,37128064,133420,10196392,0.00,0.00,1
2026-09-19T18:59:51-04:00,49,859786,1339582,0,0,0,0,12739056,37128064,133328,10196392,0.00,0.00,1
2026-09-19T18:59:52-04:00,50,859786,1339582,0,0,0,0,12668404,37128064,133388,10196392,0.00,0.00,1
2026-09-19T18:59:52-04:00,50,859786,1339582,0,0,4,0,12625920,37128064,133384,10196652,0.00,0.00,1
2026-09-19T18:59:53-04:00,51,859787,1339582,1,0,2,0,12592236,37128064,133384,10196652,0.00,0.00,1
2026-09-19T18:59:53-04:00,51,859787,1339582,0,0,0,0,12583148,37128064,133700,10196656,0.00,0.00,1
2026-09-19T18:59:54-04:00,52,859787,1339582,0,0,0,0,12558340,37128064,133700,10196656,0.00,0.00,1
2026-09-19T18:59:54-04:00,52,859787,1339582,0,0,0,0,12494412,37128064,133700,10196656,0.00,0.00,1
2026-09-19T18:59:55-04:00,53,859787,1339582,0,0,0,0,12490504,37128064,133700,10196656,0.00,0.00,1
2026-09-19T18:59:56-04:00,54,859787,1339582,0,0,0,0,12476188,37128064,133700,10196656,0.00,0.00,1
2026-09-19T18:59:56-04:00,54,859787,1339582,0,0,0,0,12370112,37128064,133716,10196672,0.00,0.00,1
2026-09-19T18:59:57-04:00,55,859787,1339582,0,0,0,0,12372428,37128064,97848,10196828,0.00,0.00,1
2026-09-19T18:59:57-04:00,55,859787,1339582,0,0,0,0,12372464,37128064,97848,10196828,0.00,0.00,1
2026-09-19T18:59:58-04:00,56,859787,1339582,0,0,5,0,13015044,37128064,98524,10198412,0.00,0.00,1
2026-09-19T18:59:58-04:00,56,859787,1339582,0,0,0,0,12959548,37128064,98524,10198412,0.00,0.00,1
2026-09-19T18:59:59-04:00,57,859792,1339582,5,0,6,0,12805852,37128064,98592,10198452,0.00,0.00,1
2026-09-19T18:59:59-04:00,57,859792,1339582,0,0,0,0,12748972,37128064,98592,10198452,0.00,0.00,1
2026-09-19T19:00:00-04:00,58,859792,1339582,0,0,1,0,12751132,37128064,99396,10198560,0.00,0.00,1
2026-09-19T19:00:00-04:00,58,859792,1339582,0,0,10,0,12637648,37128064,99396,10199036,0.00,0.00,1
2026-09-19T19:00:01-04:00,59,859792,1339582,0,0,0,0,12510424,37128064,99396,10199048,0.00,0.00,1
2026-09-19T19:00:01-04:00,59,859792,1339582,0,0,0,0,12438016,37128064,99396,10199048,0.00,0.00,1
2026-09-19T19:00:02-04:00,60,859792,1339582,0,0,0,0,12396956,37128064,65768,10199244,0.00,0.00,1
2026-09-19T19:00:02-04:00,60,859792,1339582,0,0,0,0,12359096,37128064,65768,10199248,0.00,0.00,1
2026-09-19T19:00:03-04:00,61,859792,1339582,0,0,1,0,12339164,37128064,66004,10199848,0.00,0.00,1
2026-09-19T19:00:03-04:00,61,859792,1339582,0,0,0,0,12327836,37128064,66004,10199848,0.00,0.00,1
2026-09-19T19:00:04-04:00,62,859792,1339582,0,0,0,0,12256576,37128064,66004,10200084,0.00,0.00,1
2026-09-19T19:00:04-04:00,62,859792,1339582,0,0,0,0,12202700,37128064,66004,10200084,0.00,0.00,1
2026-09-19T19:00:05-04:00,63,859792,1339582,0,0,0,0,12174412,37128064,66328,10200084,0.00,0.00,1
2026-09-19T19:00:05-04:00,63,859792,1339582,0,0,0,0,12130804,37128064,66328,10200084,0.00,0.00,1
2026-09-19T19:00:06-04:00,64,859797,1339582,5,0,22,0,11954240,37128064,66340,10201276,0.00,0.00,1
2026-09-19T19:00:06-04:00,64,859811,1339582,14,0,8,0,11877992,37128072,66512,10201472,0.00,0.00,1
2026-09-19T19:00:07-04:00,65,859811,1339582,0,0,0,0,11808128,37128072,18792,10201596,0.00,0.00,1
2026-09-19T19:00:07-04:00,65,859811,1339582,0,0,0,0,11767292,37128072,18792,10201592,0.00,0.00,1
2026-09-19T19:00:08-04:00,66,859811,1339582,0,0,0,0,11745728,37128072,18780,10201596,0.00,0.00,1
2026-09-19T19:00:08-04:00,66,859811,1339582,0,0,0,0,11732244,37128072,18784,10201596,0.00,0.00,1
2026-09-19T19:00:09-04:00,67,859811,1339582,0,0,0,0,11692000,37128072,18792,10201596,0.00,0.00,1
2026-09-19T19:00:09-04:00,67,859811,1339582,0,0,0,0,11629700,37128072,18792,10201596,0.00,0.00,1
2026-09-19T19:00:10-04:00,68,859811,1339582,0,0,0,0,11579584,37128072,18792,10201596,0.00,0.00,1
2026-09-19T19:00:10-04:00,68,859811,1339582,0,0,0,0,11552876,37128072,18792,10201596,0.00,0.00,1
2026-09-19T19:00:11-04:00,69,859811,1339582,0,0,0,0,11337964,37128072,19816,10203432,0.00,0.00,1
2026-09-19T19:00:11-04:00,69,859811,1339582,0,0,0,0,11102008,37128072,21384,10206408,0.00,0.00,1
2026-09-19T19:00:12-04:00,70,859811,1339582,0,0,2,0,10778008,37128072,14628,10207208,0.00,0.00,1
2026-09-19T19:00:12-04:00,70,859811,1339582,0,0,21,0,10738676,37128072,14612,10207524,0.00,0.00,1
2026-09-19T19:00:13-04:00,71,859811,1339582,0,0,0,0,10716264,37128072,14612,10207524,0.00,0.00,1
2026-09-19T19:00:14-04:00,71,859811,1339582,0,0,0,0,10704692,37128072,14612,10207524,0.00,0.00,1
2026-09-19T19:00:14-04:00,72,859811,1339582,0,0,0,0,10667520,37128072,14612,10207524,0.00,0.00,1
2026-09-19T19:00:15-04:00,73,859811,1339582,0,0,0,0,10602196,37128072,14616,10207524,0.00,0.00,1
2026-09-19T19:00:15-04:00,73,859811,1339582,0,0,0,0,10563436,37128072,14616,10207524,0.00,0.00,1
2026-09-19T19:00:16-04:00,74,859811,1339582,0,0,0,0,10537412,37128072,14616,10207524,0.00,0.00,1
2026-09-19T19:00:16-04:00,74,859897,1339582,86,0,14,0,10486864,37128072,14616,10207524,0.00,0.00,1
2026-09-19T19:00:17-04:00,75,859897,1339582,0,0,0,101666,10241116,37128072,14616,10005184,0.00,0.00,1
2026-09-19T19:00:17-04:00,75,859897,1339590,0,8,158,101930,10101600,37128068,10212,9811892,0.00,0.00,1
2026-09-19T19:00:18-04:00,76,859897,1339590,0,0,91,0,10101988,37128068,6652,9818372,0.00,0.00,1
2026-09-19T19:00:18-04:00,76,859897,1339649,0,59,557,787282,9243800,37128064,20,8285280,0.00,0.00,1
2026-09-19T19:00:19-04:00,77,859897,1339649,0,0,50,51200,9108192,37128064,92,8185564,0.00,0.00,1
2026-09-19T19:00:19-04:00,77,859998,1339649,101,0,140,0,8444004,37128168,92,8060584,0.00,0.00,1
2026-09-19T19:00:20-04:00,78,859998,1339649,0,0,79,509512,7801300,37128220,140,7237836,0.00,0.00,1
2026-09-19T19:00:20-04:00,78,859998,1339649,0,0,2135,892402,7709772,37128220,148,7357204,0.18,0.18,1
2026-09-19T19:00:21-04:00,79,859998,1339649,0,0,2306,882736,7716280,37128220,148,7510952,0.18,0.18,1
2026-09-19T19:00:21-04:00,79,859998,1341681,0,2032,1766,849380,7559844,37120000,148,7631924,0.18,0.18,1
2026-09-19T19:00:22-04:00,80,859998,1342867,0,1186,1854,1001354,7803796,37118704,536,7603592,0.18,0.18,1
2026-09-19T19:00:22-04:00,80,860005,1353426,7,10559,1987,884228,7860368,37079576,0,7642080,1.05,1.05,1
2026-09-19T19:00:23-04:00,81,860007,1355745,2,2319,2247,803648,7891204,37036768,16,7694976,1.05,1.05,1
2026-09-19T19:00:23-04:00,81,860011,1363107,4,7362,1750,1008874,7958160,37002840,16,7498408,1.05,1.05,1
2026-09-19T19:00:24-04:00,82,860032,1373383,21,10276,2086,1053320,7922152,36983828,20,7377164,1.95,1.95,1
2026-09-19T19:00:24-04:00,82,860137,1376093,105,2710,2394,508867,8017832,36977856,52,7985680,1.95,1.95,1
2026-09-19T19:00:25-04:00,83,860173,1379577,36,3484,1767,439888,7993316,36976428,52,7985604,1.95,1.95,1
2026-09-19T19:00:25-04:00,83,860188,1397283,15,17706,1844,547947,8105380,36972964,8,7912956,1.95,1.95,1
2026-09-19T19:00:26-04:00,84,861090,1397283,902,0,2471,467271,8033432,36973140,16,7908856,2.14,2.14,1
2026-09-19T19:00:27-04:00,85,861188,1407715,98,10432,1732,498250,8308004,36852560,16,7828184,2.14,2.14,1
2026-09-19T19:00:27-04:00,85,861222,1407748,34,33,4115,1256944,5909680,36852560,32,5590972,2.14,2.14,1
2026-09-19T19:00:28-04:00,86,864662,1407748,3440,0,4787,269496,6759916,36852564,32,6297936,2.14,2.14,1
2026-09-19T19:00:28-04:00,86,867568,1407748,2906,0,3686,794717,8099944,36852564,36,5367232,3.20,3.20,1
2026-09-19T19:00:29-04:00,87,867702,1407748,134,0,3440,0,6377812,36852564,36,5961968,3.20,3.20,1
2026-09-19T19:00:29-04:00,87,867715,1407748,13,0,4049,429808,6265796,36852564,36,5889860,3.20,3.20,1
2026-09-19T19:00:30-04:00,88,867715,1407748,0,0,1615,837890,7661684,36852564,84,5010956,3.20,3.20,1
2026-09-19T19:00:30-04:00,88,867827,1407748,112,0,426,0,6558516,36852828,84,5055772,3.52,3.52,1
2026-09-19T19:00:31-04:00,89,867842,1407748,15,0,33,0,6576900,36852844,84,5057776,3.52,3.52,1
2026-09-19T19:00:31-04:00,89,867858,1407748,16,0,139,0,6579560,36852844,84,5071160,3.52,3.52,1
2026-09-19T19:00:32-04:00,90,867862,1407748,4,0,5,0,6587964,36852844,84,5581856,3.52,3.52,1
2026-09-19T19:00:32-04:00,90,867871,1407748,9,0,9,0,6624220,36852844,84,6088920,2.88,2.88,1
2026-09-19T19:00:33-04:00,91,867873,1407748,2,0,2,8518,6628976,36852844,84,6319580,2.88,2.88,1
2026-09-19T19:00:33-04:00,91,867875,1407748,2,0,230,15732,6601092,36852844,536,6283492,2.88,2.88,1
2026-09-19T19:00:34-04:00,92,867877,1407748,2,0,30,1594,6595948,36852844,492,6278068,2.36,2.36,1
2026-09-19T19:00:34-04:00,92,867881,1407748,4,0,12,2458,6586628,36852844,572,6270148,2.36,2.36,1
2026-09-19T19:00:35-04:00,93,867897,1407748,16,0,14,1622,6585144,36852844,572,6264012,2.36,2.36,1
2026-09-19T19:00:35-04:00,93,867904,1407748,7,0,8,2062,6576740,36852844,620,6256068,2.36,2.36,1
2026-09-19T19:00:36-04:00,94,871354,1407748,3450,0,2769,1207,6560428,36852844,620,6276812,1.93,1.93,1
2026-09-19T19:00:36-04:00,94,871956,1407748,602,0,474,3231,6545576,36852848,620,6264548,1.93,1.93,1
2026-09-19T19:00:37-04:00,95,871958,1407748,2,0,2,2807,6533992,36852848,620,6253400,1.93,1.93,1
2026-09-19T19:00:37-04:00,95,871963,1407748,5,0,4,2825,6522920,36852848,620,6241668,1.93,1.93,1
2026-09-19T19:00:38-04:00,96,871963,1407748,0,0,0,3350,6510644,36852848,620,6228524,1.58,1.58,1
2026-09-19T19:00:39-04:00,96,871970,1407748,7,0,7,3639,6495960,36852848,620,6214228,1.58,1.58,1
2026-09-19T19:00:39-04:00,97,871977,1407748,7,0,7,2459,6488656,36852848,712,6204460,1.58,1.58,1
2026-09-19T19:00:40-04:00,98,871985,1407748,8,0,6,404,6487728,36852848,712,6202260,1.58,1.58,1
2026-09-19T19:00:40-04:00,98,871987,1407748,2,0,2,2454,6481848,36852848,712,6192796,1.29,1.29,1
2026-09-19T19:00:41-04:00,99,871987,1407748,0,0,0,2480,6470036,36852848,712,6182584,1.29,1.29,1
2026-09-19T19:00:41-04:00,99,871992,1407748,5,0,3,3054,6462644,36852848,712,6170784,1.29,1.29,1
2026-09-19T19:00:42-04:00,100,871992,1407748,0,0,78,34751,6332048,36852848,760,6038428,1.29,1.29,1
2026-09-19T19:00:42-04:00,100,871997,1407748,5,0,6,0,6331992,36852848,760,6038416,1.06,1.06,1
2026-09-19T19:00:43-04:00,101,872006,1407748,9,0,36,7764,6305428,36852848,1108,6010420,1.06,1.06,1
2026-09-19T19:00:43-04:00,101,879679,1407748,7673,0,4817,0,6278520,36852848,1108,6011472,1.06,1.06,1
2026-09-19T19:00:44-04:00,102,879679,1407748,0,0,0,0,6278692,36852848,1108,6011472,1.06,1.06,1
2026-09-19T19:00:44-04:00,102,879685,1407748,6,0,3,0,6275068,36852848,1108,6011472,0.86,0.86,1
2026-09-19T19:00:45-04:00,103,879685,1407748,0,0,0,0,6272468,36852848,1108,6011472,0.86,0.86,1
2026-09-19T19:00:45-04:00,103,879690,1407748,5,0,4,0,6271324,36852848,1108,6011472,0.86,0.86,1
2026-09-19T19:00:46-04:00,104,879693,1407748,3,0,3,0,6270604,36852852,1108,6011600,0.86,0.86,1
2026-09-19T19:00:46-04:00,104,879694,1407748,1,0,1,0,6270148,36852852,1136,6011600,0.71,0.71,1
2026-09-19T19:00:47-04:00,105,879695,1407748,1,0,2,714,6264852,36852852,1136,6008872,0.71,0.71,1
2026-09-19T19:00:47-04:00,105,879697,1407748,2,0,3,2387,6255356,36852852,1228,5999324,0.71,0.71,1
2026-09-19T19:00:48-04:00,106,879713,1407748,16,0,14,3387,6242728,36852852,1228,5986304,0.71,0.71,1
2026-09-19T19:00:48-04:00,106,879722,1407748,9,0,15,2815,6232564,36852852,1228,5993808,0.58,0.58,1
2026-09-19T19:00:49-04:00,107,879741,1407748,19,0,23,3069,6220604,36852852,1228,5994848,0.58,0.58,1
2026-09-19T19:00:49-04:00,107,879744,1407748,3,0,3,3448,6207664,36852852,1228,5982320,0.58,0.58,1
2026-09-19T19:00:50-04:00,108,879749,1407748,5,0,6,1592,6202952,36852852,1232,5976192,0.47,0.47,1
2026-09-19T19:00:50-04:00,108,879750,1407748,1,0,1,359,6202360,36852852,1232,5974452,0.47,0.47,1
2026-09-19T19:00:51-04:00,109,879768,1407748,18,0,41,3566,6189552,36853348,1232,5960500,0.47,0.47,1
2026-09-19T19:00:51-04:00,109,879771,1407748,3,0,1,3752,6174932,36853348,1232,5945180,0.47,0.47,1
2026-09-19T19:00:52-04:00,110,879772,1407748,1,0,1,3156,6161036,36853348,1232,5933040,0.39,0.39,1
2026-09-19T19:00:52-04:00,110,879773,1407748,1,0,1,3421,6148012,36853348,1232,5918952,0.39,0.39,1
2026-09-19T19:00:53-04:00,111,879773,1407748,0,0,2,3390,6134360,36853348,1232,5905524,0.39,0.39,1
2026-09-19T19:00:53-04:00,111,879778,1407748,5,0,8,2286,6128496,36853348,1460,5897044,0.39,0.39,1
2026-09-19T19:00:54-04:00,112,879778,1407748,0,0,9,11425,6081012,36853348,1492,5852704,0.31,0.31,1
2026-09-19T19:00:55-04:00,112,879779,1407748,1,0,1,0,6084048,36853348,1492,5852352,0.31,0.31,1
2026-09-19T19:00:55-04:00,113,879779,1407748,0,0,0,0,6086320,36853348,1492,5852352,0.31,0.31,1
2026-09-19T19:00:56-04:00,114,879780,1407748,1,0,1,0,6086940,36853348,1492,5852352,0.31,0.31,1
2026-09-19T19:00:56-04:00,114,879781,1407748,1,0,1,0,6092328,36853348,1492,5852352,0.26,0.26,1
2026-09-19T19:00:57-04:00,115,879787,1407748,6,0,5,385,6092276,36853348,1540,5851148,0.26,0.26,1
2026-09-19T19:00:57-04:00,115,879788,1407748,1,0,1,0,6092756,36853348,1584,5851148,0.26,0.26,1
2026-09-19T19:00:58-04:00,116,879788,1407748,0,0,0,0,6095580,36853348,1592,5851032,0.26,0.26,1
2026-09-19T19:00:58-04:00,116,879789,1407748,1,0,1,0,6095824,36853348,988,5851032,0.21,0.21,1
2026-09-19T19:00:59-04:00,117,879789,1407748,0,0,1,0,6095128,36853348,988,5851032,0.21,0.21,1
2026-09-19T19:00:59-04:00,117,879792,1407748,3,0,3,358,6096720,36853348,988,5849856,0.21,0.21,1
2026-09-19T19:01:00-04:00,118,880673,1407748,881,0,832,357,6083640,36856116,1164,5891420,0.21,0.21,1
2026-09-19T19:01:00-04:00,118,880673,1407748,0,0,0,0,6074872,36856116,1164,5891420,0.17,0.17,1
2026-09-19T19:01:01-04:00,119,880673,1407748,0,0,0,0,6077464,36856116,1040,5891420,0.17,0.17,1
2026-09-19T19:01:01-04:00,119,880673,1407748,0,0,0,0,6076064,36856116,1040,5891420,0.17,0.17,1
2026-09-19T19:01:02-04:00,120,880673,1407748,0,0,0,0,6073064,36856116,1040,5891420,0.17,0.17,1
