Timestamp, DeviceId, Average % utilization of all GPU Engines, GPU Power (W), GPU Frequency (MHz), GPU Core Temperature (Celsius Degree), GPU Memory Temperature (Celsius Degree), GPU Memory Utilization (%), GPU Memory Bandwidth Utilization (%), GPU Memory Used (MiB), Throttle reason
05:16:20.312,    0, 1.24, 80.47, 2200, 64.00, 72.00, 80.94,    2, 26433.39, Not Throttled
05:16:21.312,    0, 1.24, 83.15, 2800, 65.00, 72.00, 80.94,    0, 26433.39, Not Throttled
05:16:22.312,    0, 1.24, 84.41, 2800, 65.00, 72.00, 80.94,    0, 26433.39, Not Throttled
05:16:23.312,    0, 1.24, 78.17, 2200, 64.00, 72.00, 80.94,    2, 26433.39, Not Throttled
05:16:24.312,    0, 1.55, 83.29, 2800, 64.00, 70.00, 80.94,    0, 26433.39, Not Throttled
05:16:25.312,    0, 1.24, 84.22, 2800, 65.00, 70.00, 80.94,    0, 26433.39, Not Throttled
05:16:26.312,    0, 1.12, 67.17, 1900, 63.00, 70.00, 80.94,    2, 26433.39, Not Throttled
05:16:27.312,    0, 6.11, 142.43, 2800, 70.00, 74.00, 86.86,   18, 28365.54, Not Throttled
05:16:28.313,    0, 2.20, 97.29, 2800, 65.00, 72.00, 86.73,    3, 28323.54, Not Throttled
05:16:29.312,    0, 0.00, 94.65, 2800, 65.00, 72.00, 86.78,    0, 28339.54, Not Throttled
05:16:30.312,    0, 21.52, 202.60, 2800, 70.00, 74.00, 86.91,   46, 28381.55, Not Throttled
05:16:31.312,    0, 21.54, 205.12, 2800, 71.00, 74.00, 86.91,   47, 28381.55, Not Throttled
05:16:32.312,    0, 21.64, 202.36, 2800, 71.00, 74.00, 86.91,   48, 28381.55, Not Throttled
05:16:33.312,    0, 21.74, 202.51, 2800, 72.00, 76.00, 86.91,   43, 28381.55, Not Throttled
05:16:34.312,    0, 21.78, 204.87, 2800, 71.00, 76.00, 86.91,   44, 28381.55, Not Throttled
05:16:35.312,    0, 21.54, 206.52, 2800, 72.00, 76.00, 86.91,   48, 28381.55, Not Throttled
05:16:36.313,    0, 21.62, 203.66, 2800, 72.00, 76.00, 86.91,   48, 28381.55, Not Throttled
05:16:37.312,    0, 21.50, 201.58, 2800, 73.00, 76.00, 86.91,   42, 28381.55, Not Throttled
05:16:38.312,    0, 21.53, 205.22, 2800, 72.00, 78.00, 86.91,   45, 28381.55, Not Throttled
05:16:39.312,    0, 21.45, 207.12, 2800, 72.00, 78.00, 86.91,   46, 28381.55, Not Throttled
05:16:40.312,    0, 21.41, 203.36, 2800, 73.00, 78.00, 86.91,   48, 28381.55, Not Throttled
05:16:41.312,    0, 21.44, 202.23, 2800, 73.00, 78.00, 86.91,   42, 28381.55, Not Throttled
05:16:42.312,    0, 21.51, 205.60, 2800, 73.00, 78.00, 86.91,   46, 28381.55, Not Throttled
05:16:43.312,    0, 21.44, 207.64, 2800, 73.00, 78.00, 86.91,   46, 28381.55, Not Throttled
05:16:44.312,    0, 21.40, 206.23, 2800, 73.00, 78.00, 86.91,   50, 28381.55, Not Throttled
05:16:45.312,    0, 21.41, 205.40, 2800, 74.00, 78.00, 86.91,   42, 28381.55, Not Throttled
05:16:46.312,    0, 21.39, 207.16, 2800, 74.00, 80.00, 86.91,   46, 28381.55, Not Throttled
05:16:47.312,    0, 21.46, 209.60, 2800, 74.00, 80.00, 86.91,   46, 28381.55, Not Throttled
05:16:48.312,    0, 21.19, 208.38, 2800, 74.00, 80.00, 86.91,   48, 28381.55, Not Throttled
05:16:49.312,    0, 21.51, 204.90, 2800, 74.00, 80.00, 86.91,   43, 28381.55, Not Throttled
05:16:50.312,    0, 21.57, 208.18, 2800, 75.00, 80.00, 86.91,   44, 28381.55, Not Throttled
05:16:51.312,    0, 21.69, 210.00, 2800, 75.00, 80.00, 86.91,   43, 28381.55, Not Throttled
05:16:52.312,    0, 21.50, 210.82, 2800, 75.00, 80.00, 86.91,   46, 28381.55, Not Throttled
05:16:53.312,    0, 21.38, 205.61, 2800, 74.00, 80.00, 86.91,   44, 28381.55, Not Throttled
05:16:54.312,    0, 21.52, 206.92, 2800, 75.00, 80.00, 86.91,   44, 28381.55, Not Throttled
05:16:55.312,    0, 21.62, 207.15, 2800, 75.00, 80.00, 86.91,   46, 28381.55, Not Throttled
05:16:56.312,    0, 21.53, 209.82, 2800, 75.00, 80.00, 86.91,   47, 28381.55, Not Throttled
05:16:57.312,    0, 21.74, 205.72, 2800, 75.00, 80.00, 86.91,   46, 28381.55, Not Throttled
05:16:58.312,    0, 21.61, 205.23, 2800, 75.00, 80.00, 86.91,   44, 28381.55, Not Throttled
05:16:59.312,    0, 21.62, 206.46, 2800, 75.00, 80.00, 86.91,   44, 28381.55, Not Throttled
05:17:00.312,    0, 21.64, 209.66, 2800, 74.00, 80.00, 86.91,   48, 28381.55, Not Throttled
05:17:01.312,    0, 21.58, 205.64, 2800, 75.00, 80.00, 86.91,   48, 28381.55, Not Throttled
05:17:02.312,    0, 21.53, 202.96, 2800, 75.00, 82.00, 86.91,   42, 28381.55, Not Throttled
05:17:03.312,    0, 21.61, 206.00, 2800, 75.00, 82.00, 86.91,   46, 28381.55, Not Throttled
05:17:04.312,    0, 21.67, 209.19, 2800, 75.00, 82.00, 86.91,   46, 28381.55, Not Throttled
05:17:05.312,    0, 21.50, 206.65, 2800, 75.00, 82.00, 86.91,   48, 28381.55, Not Throttled
05:17:06.312,    0, 21.57, 205.11, 2800, 75.00, 82.00, 86.91,   42, 28381.55, Not Throttled
05:17:07.312,    0, 21.37, 207.32, 2800, 75.00, 82.00, 86.91,   46, 28381.55, Not Throttled
05:17:08.312,    0, 21.32, 208.93, 2800, 75.00, 82.00, 86.91,   46, 28381.55, Not Throttled
05:17:09.312,    0, 21.21, 207.62, 2800, 75.00, 82.00, 86.91,   50, 28381.55, Not Throttled
05:17:10.312,    0, 21.39, 207.03, 2800, 75.00, 82.00, 86.91,   44, 28381.55, Not Throttled
05:17:11.312,    0, 21.51, 209.18, 2800, 75.00, 82.00, 86.91,   44, 28381.55, Not Throttled
05:17:12.312,    0, 21.14, 209.90, 2800, 75.00, 82.00, 86.91,   46, 28381.55, Not Throttled
05:17:13.312,    0, 21.42, 210.48, 2800, 75.00, 82.00, 86.91,   48, 28381.55, Not Throttled
05:17:14.312,    0, 21.40, 205.49, 2800, 75.00, 82.00, 86.91,   44, 28381.55, Not Throttled
05:17:15.312,    0, 21.48, 209.63, 2800, 76.00, 82.00, 86.91,   46, 28381.55, Not Throttled
05:17:16.312,    0, 21.39, 211.06, 2800, 76.00, 82.00, 86.91,   46, 28381.55, Not Throttled
05:17:17.312,    0, 21.42, 212.26, 2800, 76.00, 82.00, 86.91,   46, 28381.55, Not Throttled
05:17:18.312,    0, 21.43, 206.00, 2800, 75.00, 82.00, 86.91,   46, 28381.55, Not Throttled
05:17:19.312,    0, 21.53, 207.45, 2800, 76.00, 82.00, 86.91,   45, 28381.55, Not Throttled
05:17:20.312,    0, 21.71, 208.54, 2800, 76.00, 82.00, 86.91,   46, 28381.55, Not Throttled
05:17:21.312,    0, 21.59, 210.90, 2800, 76.00, 82.00, 86.91,   46, 28381.55, Not Throttled
05:17:22.312,    0, 21.66, 207.35, 2800, 76.00, 82.00, 86.91,   46, 28381.55, Not Throttled
05:17:23.312,    0, 21.62, 206.82, 2800, 76.00, 84.00, 86.91,   46, 28381.55, Not Throttled
05:17:24.312,    0, 21.74, 207.91, 2800, 75.00, 82.00, 86.91,   46, 28381.55, Not Throttled
05:17:25.312,    0, 21.49, 210.85, 2800, 75.00, 82.00, 86.91,   46, 28381.55, Not Throttled
05:17:26.312,    0, 21.67, 207.12, 2800, 75.00, 82.00, 86.91,   48, 28381.55, Not Throttled
05:17:27.312,    0, 21.59, 205.02, 2800, 76.00, 82.00, 86.91,   44, 28381.55, Not Throttled
05:17:28.312,    0, 21.61, 208.87, 2800, 75.00, 82.00, 86.91,   46, 28381.55, Not Throttled
05:17:29.312,    0, 21.60, 210.65, 2800, 75.00, 82.00, 86.91,   47, 28381.55, Not Throttled
05:17:30.312,    0, 21.34, 205.53, 2800, 75.00, 82.00, 86.91,   50, 28381.55, Not Throttled
05:17:31.312,    0, 21.69, 203.45, 2800, 76.00, 84.00, 86.91,   41, 28381.55, Not Throttled
05:17:32.312,    0, 21.41, 206.82, 2800, 75.00, 84.00, 86.91,   44, 28381.55, Not Throttled
05:17:33.312,    0, 21.46, 209.92, 2800, 75.00, 84.00, 86.91,   48, 28381.55, Not Throttled
05:17:34.312,    0, 21.43, 206.87, 2800, 75.00, 84.00, 86.91,   50, 28381.55, Not Throttled
05:17:35.312,    0, 21.48, 206.20, 2800, 75.00, 84.00, 86.91,   42, 28381.55, Not Throttled
05:17:36.312,    0, 21.61, 209.67, 2800, 75.00, 84.00, 86.91,   46, 28381.55, Not Throttled
05:17:37.312,    0, 21.45, 210.39, 2800, 75.00, 84.00, 86.91,   46, 28381.55, Not Throttled
05:17:38.312,    0, 21.49, 208.27, 2800, 75.00, 84.00, 86.91,   50, 28381.55, Not Throttled
05:17:39.312,    0, 21.50, 205.86, 2800, 75.00, 84.00, 86.91,   44, 28381.55, Not Throttled
05:17:40.312,    0, 21.47, 209.69, 2800, 75.00, 84.00, 86.91,   44, 28381.55, Not Throttled
05:17:41.312,    0, 21.51, 211.46, 2800, 75.00, 84.00, 86.91,   48, 28381.55, Not Throttled
05:17:42.312,    0, 21.58, 209.48, 2800, 75.00, 84.00, 86.91,   50, 28381.55, Not Throttled
05:17:43.312,    0, 21.53, 207.10, 2800, 75.00, 84.00, 86.91,   44, 28381.55, Not Throttled
05:17:44.312,    0, 21.28, 210.45, 2800, 76.00, 84.00, 86.91,   46, 28381.55, Not Throttled
05:17:45.312,    0, 21.42, 211.69, 2800, 75.00, 84.00, 86.91,   46, 28381.55, Not Throttled
05:17:46.312,    0, 21.34, 208.21, 2800, 76.00, 84.00, 86.91,   48, 28381.55, Not Throttled
05:17:47.312,    0, 21.54, 206.26, 2800, 75.00, 84.00, 86.91,   44, 28381.55, Not Throttled
05:17:48.312,    0, 21.55, 210.95, 2800, 76.00, 84.00, 86.91,   46, 28381.55, Not Throttled
05:17:49.312,    0, 21.45, 211.78, 2800, 76.00, 84.00, 86.91,   43, 28381.55, Not Throttled
05:17:50.312,    0, 21.30, 211.50, 2800, 75.00, 84.00, 86.91,   46, 28381.55, Not Throttled
05:17:51.312,    0, 21.45, 207.07, 2800, 75.00, 84.00, 86.91,   44, 28381.55, Not Throttled
05:17:52.312,    0, 21.66, 210.17, 2800, 77.00, 84.00, 86.91,   44, 28381.55, Not Throttled
05:17:53.312,    0, 21.52, 210.23, 2800, 76.00, 84.00, 86.91,   44, 28381.55, Not Throttled
05:17:54.312,    0, 21.46, 212.51, 2800, 76.00, 84.00, 86.91,   46, 28381.55, Not Throttled
05:17:55.312,    0, 21.50, 208.05, 2800, 76.00, 84.00, 86.91,   46, 28381.55, Not Throttled
05:17:56.312,    0, 21.62, 209.32, 2800, 77.00, 84.00, 86.91,   46, 28381.55, Not Throttled
05:17:57.312,    0, 21.62, 209.72, 2800, 76.00, 84.00, 86.91,   46, 28381.55, Not Throttled
05:17:58.312,    0, 21.50, 211.28, 2800, 76.00, 84.00, 86.91,   46, 28381.55, Not Throttled
05:17:59.312,    0, 21.68, 207.32, 2800, 76.00, 84.00, 86.91,   46, 28381.55, Not Throttled
05:18:00.312,    0, 21.51, 208.13, 2800, 77.00, 84.00, 86.91,   46, 28381.55, Not Throttled
05:18:01.312,    0, 21.61, 209.51, 2800, 76.00, 84.00, 86.91,   46, 28381.55, Not Throttled
05:18:02.312,    0, 21.65, 211.07, 2800, 76.00, 84.00, 86.91,   45, 28381.55, Not Throttled
05:18:03.312,    0, 21.57, 208.13, 2800, 76.00, 84.00, 86.91,   46, 28381.55, Not Throttled
05:18:04.312,    0, 21.74, 206.86, 2800, 77.00, 84.00, 86.91,   44, 28381.55, Not Throttled
05:18:05.312,    0, 21.65, 208.29, 2800, 76.00, 84.00, 86.91,   46, 28381.55, Not Throttled
05:18:06.312,    0, 21.66, 211.01, 2800, 76.00, 84.00, 86.91,   48, 28381.55, Not Throttled
05:18:07.312,    0, 21.78, 207.91, 2800, 76.00, 84.00, 86.91,   48, 28381.55, Not Throttled
05:18:08.312,    0, 21.49, 205.52, 2800, 77.00, 84.00, 86.91,   41, 28381.55, Not Throttled
05:18:09.312,    0, 21.71, 209.89, 2800, 76.00, 84.00, 86.91,   46, 28381.55, Not Throttled
05:18:10.312,    0, 21.59, 211.40, 2800, 76.00, 84.00, 86.91,   46, 28381.55, Not Throttled
05:18:11.312,    0, 21.42, 205.27, 2800, 76.00, 84.00, 86.91,   48, 28381.55, Not Throttled
05:18:12.312,    0, 21.57, 206.22, 2800, 76.00, 84.00, 86.91,   42, 28381.55, Not Throttled
05:18:13.312,    0, 21.41, 230.92, 2800, 77.00, 84.00, 86.93,   67, 28389.67, Not Throttled
05:18:14.312,    0, 21.25, 232.53, 2800, 77.00, 86.00, 86.93,   72, 28389.67, Not Throttled
05:18:15.312,    0, 21.41, 231.36, 2800, 77.00, 86.00, 86.93,   72, 28389.67, Not Throttled
05:18:16.312,    0, 21.41, 233.03, 2800, 77.00, 86.00, 86.93,   72, 28389.67, Not Throttled
05:18:17.312,    0, 21.33, 224.34, 2800, 76.00, 86.00, 86.93,   66, 28389.67, Not Throttled
05:18:18.312,    0, 21.36, 233.27, 2800, 78.00, 86.00, 86.93,   72, 28389.67, Not Throttled
05:18:19.312,    0, 21.44, 233.69, 2800, 78.00, 86.00, 86.93,   72, 28389.67, Not Throttled
05:18:20.312,    0, 21.44, 229.44, 2800, 77.00, 86.00, 86.93,   73, 28389.67, Not Throttled
05:18:21.312,    0, 21.36, 230.06, 2800, 77.00, 86.00, 86.93,   72, 28389.67, Not Throttled
05:18:22.312,    0, 21.46, 220.70, 2800, 77.00, 86.00, 86.93,   58, 28389.67, Not Throttled
05:18:23.312,    0, 21.38, 232.96, 2800, 77.00, 86.00, 86.93,   72, 28389.67, Not Throttled
05:18:24.312,    0, 21.43, 231.61, 2800, 78.00, 86.00, 86.93,   74, 28389.67, Not Throttled
05:18:25.312,    0, 21.59, 219.92, 2800, 78.00, 88.00, 86.93,   58, 28389.67, Not Throttled
05:18:26.312,    0, 21.48, 232.83, 2800, 78.00, 86.00, 86.93,   72, 28389.67, Not Throttled
05:18:27.312,    0, 21.44, 231.21, 2800, 78.00, 88.00, 86.93,   72, 28389.67, Not Throttled
05:18:28.312,    0, 21.30, 230.25, 2800, 77.00, 88.00, 86.93,   74, 28389.67, Burst Power Excursion
05:18:29.312,    0, 21.30, 228.19, 2800, 77.00, 88.00, 86.93,   72, 28389.67, Not Throttled
05:18:30.312,    0, 21.27, 230.83, 2800, 77.00, 88.00, 86.93,   70, 28389.67, Not Throttled
05:18:31.312,    0, 21.37, 231.44, 2800, 78.00, 88.00, 86.93,   73, 28389.67, Not Throttled
05:18:32.312,    0, 21.25, 231.03, 2800, 78.00, 88.00, 86.93,   72, 28389.67, Not Throttled
05:18:33.312,    0, 21.38, 231.57, 2800, 78.00, 88.00, 86.93,   72, 28389.67, Not Throttled
05:18:34.312,    0, 21.31, 228.30, 2800, 77.00, 88.00, 86.93,   72, 28389.67, Not Throttled
05:18:35.312,    0, 21.46, 231.36, 2800, 78.00, 88.00, 86.93,   70, 28389.67, Not Throttled
05:18:36.312,    0, 21.48, 231.39, 2800, 78.00, 88.00, 86.93,   73, 28389.67, Not Throttled
05:18:37.312,    0, 21.38, 231.26, 2800, 78.00, 88.00, 86.93,   74, 28389.67, Not Throttled
05:18:38.312,    0, 21.18, 231.51, 2800, 78.00, 88.00, 86.93,   72, 28389.67, Not Throttled
05:18:39.312,    0, 21.31, 218.55, 2800, 77.00, 86.00, 86.93,   60, 28389.67, Not Throttled
05:18:40.312,    0, 21.41, 231.58, 2800, 78.00, 88.00, 86.93,   74, 28389.67, Not Throttled
05:18:41.313,    0, 21.38, 232.12, 2800, 78.00, 88.00, 86.93,   74, 28389.67, Not Throttled
05:18:42.312,    0, 21.45, 231.60, 2800, 78.00, 88.00, 86.93,   72, 28389.67, Not Throttled
05:18:43.312,    0, 21.29, 230.45, 2800, 78.00, 88.00, 86.93,   71, 28389.67, Not Throttled
05:18:44.312,    0, 21.45, 231.61, 2800, 78.00, 88.00, 86.93,   68, 28389.67, Not Throttled
05:18:45.312,    0, 21.25, 231.37, 2800, 78.00, 88.00, 86.93,   72, 28389.67, Not Throttled
05:18:46.312,    0, 21.30, 231.46, 2800, 78.00, 88.00, 86.93,   71, 28389.67, Not Throttled
05:18:47.312,    0, 21.54, 232.01, 2800, 78.00, 88.00, 86.93,   71, 28389.67, Not Throttled
05:18:48.312,    0, 21.27, 228.52, 2800, 78.00, 88.00, 86.93,   69, 28389.67, Not Throttled
05:18:49.312,    0, 21.35, 231.56, 2800, 78.00, 88.00, 86.93,   74, 28389.67, Not Throttled
05:18:50.312,    0, 21.37, 231.27, 2800, 78.00, 88.00, 86.93,   73, 28389.67, Not Throttled
05:18:51.312,    0, 21.38, 231.51, 2800, 78.00, 88.00, 86.93,   74, 28389.67, Not Throttled
05:18:52.312,    0, 21.40, 230.25, 2800, 78.00, 88.00, 86.93,   72, 28389.67, Not Throttled
05:18:53.312,    0, 20.54, 219.48, 2800, 75.00, 88.00, 86.93,   70, 28389.67, Not Throttled
05:18:54.313,    0, 21.17, 231.48, 2800, 78.00, 88.00, 86.93,   72, 28389.80, Not Throttled
05:18:55.312,    0, 21.26, 230.40, 2800, 78.00, 88.00, 86.93,   74, 28389.80, Not Throttled
05:18:56.312,    0, 21.39, 231.23, 2800, 78.00, 88.00, 86.93,   72, 28389.80, Not Throttled
05:18:57.312,    0, 21.35, 231.49, 2800, 78.00, 88.00, 86.93,   72, 28389.80, Not Throttled
05:18:58.312,    0, 21.25, 227.52, 2800, 78.00, 88.00, 86.93,   72, 28389.80, Not Throttled
05:18:59.312,    0, 21.33, 230.75, 2800, 78.00, 88.00, 86.93,   74, 28389.80, Not Throttled
05:19:00.312,    0, 21.42, 231.68, 2800, 78.00, 88.00, 86.93,   74, 28389.80, Not Throttled
05:19:01.312,    0, 21.33, 231.25, 2800, 78.00, 88.00, 86.93,   73, 28389.80, Not Throttled
05:19:02.312,    0, 21.38, 231.88, 2800, 78.00, 88.00, 86.93,   72, 28389.80, Not Throttled
05:19:03.312,    0, 21.25, 229.02, 2800, 78.00, 88.00, 86.93,   70, 28389.80, Not Throttled
05:19:04.312,    0, 21.35, 231.45, 2800, 78.00, 88.00, 86.93,   73, 28389.80, Not Throttled
05:19:05.312,    0, 21.24, 232.49, 2800, 78.00, 88.00, 86.93,   74, 28389.80, Not Throttled
05:19:06.312,    0, 21.41, 231.67, 2800, 78.00, 88.00, 86.93,   74, 28389.80, Not Throttled
05:19:07.312,    0, 21.32, 232.04, 2800, 78.00, 90.00, 86.93,   72, 28389.80, Not Throttled
05:19:08.312,    0, 21.31, 227.81, 2800, 78.00, 88.00, 86.93,   72, 28389.80, Not Throttled
05:19:09.313,    0, 0.00, 99.08, 2800, 72.00, 88.00, 0.18,    0, 61.13, Not Throttled
05:19:10.313,    0, 0.00, 98.89, 2800, 72.00, 88.00, 0.18,    0, 61.13, Not Throttled
05:19:11.313,    0, 0.00, 98.88, 2800, 71.00, 88.00, 0.18,    0, 61.13, Not Throttled
05:19:12.313,    0, 0.00, 97.93, 2800, 71.00, 88.00, 0.18,    0, 61.13, Not Throttled
05:19:13.313,    0, 0.00, 97.28, 2800, 70.00, 88.00, 0.18,    0, 61.13, Not Throttled
05:19:14.313,    0, 0.00, 97.21, 2800, 70.00, 88.00, 0.18,    0, 61.13, Not Throttled
05:19:15.313,    0, 0.00, 97.39, 2800, 70.00, 88.00, 0.18,    0, 61.13, Not Throttled
05:19:16.313,    0, 0.00, 96.96, 2800, 69.00, 88.00, 0.18,    0, 61.13, Not Throttled
05:19:17.313,    0, 0.00, 96.84, 2800, 69.00, 88.00, 0.18,    0, 61.13, Not Throttled
05:19:18.313,    0, 0.00, 97.37, 2800, 69.00, 88.00, 0.18,    0, 61.13, Not Throttled
05:19:19.313,    0, 0.00, 96.89, 2800, 69.00, 88.00, 0.18,    0, 61.13, Not Throttled
05:19:20.313,    0, 0.00, 97.07, 2800, 68.00, 88.00, 0.18,    0, 61.13, Not Throttled
05:19:21.313,    0, 0.00, 96.73, 2800, 68.00, 88.00, 0.18,    0, 61.13, Not Throttled
05:19:22.313,    0, 0.00, 96.60, 2800, 68.00, 88.00, 0.18,    0, 61.13, Not Throttled
05:19:23.312,    0, 0.00, 96.33, 2800, 68.00, 88.00, 0.18,    0, 61.13, Not Throttled
